episode,time,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,age_0,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9
499,107,0,1,0,0,0,0,0,1,0,0,0.043333333333333335,0.0,0.3600000000000004,0.030000000000000002,0.3600000000000004,0.01,0.19999999999999976,0.0,0.030000000000000002,0.3600000000000004
499,108,0,1,0,1,0,0,0,0,0,0,0.04666666666666667,0.0033333333333333335,0.36333333333333373,0.03333333333333333,0.36333333333333373,0.013333333333333334,0.2033333333333331,0.0033333333333333335,0.03333333333333333,0.36333333333333373
499,109,0,1,0,1,0,1,0,1,0,0,0.05,0.006666666666666667,0.3666666666666671,0.03666666666666667,0.3666666666666671,0.016666666666666666,0.20666666666666642,0.006666666666666667,0.03666666666666667,0.3666666666666671
499,110,0,1,0,0,0,0,0,1,0,0,0.05333333333333334,0.0,0.37000000000000044,0.04,0.37000000000000044,0.02,0.20999999999999974,0.0,0.04,0.37000000000000044
499,111,0,1,0,0,0,0,0,0,0,0,0.05666666666666667,0.0,0.3733333333333338,0.043333333333333335,0.3733333333333338,0.023333333333333334,0.21333333333333307,0.0033333333333333335,0.043333333333333335,0.3733333333333338
499,112,0,1,0,1,0,1,0,0,0,0,0.060000000000000005,0.0033333333333333335,0.37666666666666715,0.04666666666666667,0.37666666666666715,0.0,0.2166666666666664,0.006666666666666667,0.04666666666666667,0.37666666666666715
499,113,0,1,1,1,0,0,0,1,0,0,0.06333333333333334,0.006666666666666667,0.3800000000000005,0.05,0.3800000000000005,0.0033333333333333335,0.21999999999999972,0.0,0.05,0.3800000000000005
499,114,0,1,1,0,0,0,0,0,0,1,0.06666666666666667,0.01,0.38333333333333386,0.05333333333333334,0.38333333333333386,0.006666666666666667,0.22333333333333305,0.0033333333333333335,0.05333333333333334,0.0
499,115,0,1,1,0,0,0,0,0,0,0,0.06999999999999999,0.013333333333333334,0.3866666666666672,0.05666666666666667,0.3866666666666672,0.01,0.22666666666666638,0.006666666666666667,0.05666666666666667,0.0033333333333333335
499,116,0,1,1,1,0,0,0,1,0,0,0.07333333333333332,0.016666666666666666,0.39000000000000057,0.060000000000000005,0.39000000000000057,0.013333333333333334,0.2299999999999997,0.0,0.060000000000000005,0.006666666666666667
499,117,0,1,1,1,0,0,0,0,0,0,0.07666666666666665,0.02,0.3933333333333339,0.06333333333333334,0.3933333333333339,0.016666666666666666,0.23333333333333303,0.0033333333333333335,0.06333333333333334,0.01
499,118,0,0,1,1,0,1,0,0,0,0,0.07999999999999997,0.023333333333333334,0.3966666666666673,0.06666666666666667,0.3966666666666673,0.0,0.23666666666666636,0.006666666666666667,0.06666666666666667,0.013333333333333334
499,119,0,1,1,0,0,0,0,1,0,0,0.0833333333333333,0.02666666666666667,0.40000000000000063,0.06999999999999999,0.40000000000000063,0.0033333333333333335,0.23999999999999969,0.0,0.06999999999999999,0.016666666666666666
499,120,0,0,1,1,0,0,0,0,0,0,0.08666666666666663,0.030000000000000002,0.403333333333334,0.07333333333333332,0.403333333333334,0.006666666666666667,0.243333333333333,0.0033333333333333335,0.07333333333333332,0.02
499,121,0,1,1,1,0,0,0,1,0,0,0.08999999999999996,0.03333333333333333,0.40666666666666734,0.07666666666666665,0.40666666666666734,0.01,0.24666666666666634,0.0,0.07666666666666665,0.023333333333333334
499,122,0,0,1,1,0,1,0,0,0,0,0.09333333333333328,0.03666666666666667,0.4100000000000007,0.07999999999999997,0.4100000000000007,0.0,0.24999999999999967,0.0033333333333333335,0.07999999999999997,0.02666666666666667
499,123,0,1,1,1,0,0,0,0,0,0,0.09666666666666661,0.04,0.41333333333333405,0.0833333333333333,0.41333333333333405,0.0033333333333333335,0.253333333333333,0.006666666666666667,0.0833333333333333,0.030000000000000002
499,124,0,0,1,1,0,0,0,1,0,0,0.09999999999999994,0.043333333333333335,0.4166666666666674,0.08666666666666663,0.4166666666666674,0.006666666666666667,0.2566666666666664,0.0,0.08666666666666663,0.03333333333333333
499,125,0,1,1,1,0,0,0,0,0,0,0.10333333333333326,0.04666666666666667,0.42000000000000076,0.08999999999999996,0.42000000000000076,0.01,0.25999999999999973,0.0033333333333333335,0.08999999999999996,0.03666666666666667
499,126,0,0,1,1,0,1,0,0,0,0,0.10666666666666659,0.05,0.4233333333333341,0.09333333333333328,0.4233333333333341,0.0,0.2633333333333331,0.006666666666666667,0.09333333333333328,0.04
